elapsed_ms,active_workers,cpu_pct
2370,8,100.00
2380,8,100.00
2390,8,100.00
2400,8,100.00
2410,8,100.00
2420,8,100.00
2430,8,100.00
2440,8,100.00
2450,8,100.00
2460,8,100.00
2470,8,100.00
2480,8,100.00
2490,8,100.00
2500,8,100.00
2510,8,100.00
2520,8,100.00
2530,8,100.00
2540,8,100.00
2550,8,100.00
2560,8,100.00
2570,8,100.00
2580,8,100.00
2590,8,100.00
2600,8,100.00
2610,8,100.00
2620,8,100.00
2630,8,100.00
2640,8,100.00
2650,8,100.00
2660,8,100.00
2670,8,100.00
2680,8,100.00
2690,8,100.00
2700,8,100.00
2710,8,100.00
2720,8,100.00
2730,8,100.00
2740,8,100.00
2750,8,100.00
2760,8,100.00
2770,8,100.00
2780,8,100.00
2790,8,100.00
2800,8,100.00
2810,8,100.00
2820,8,100.00
2830,8,100.00
2840,8,100.00
2850,8,100.00
2860,8,100.00
2870,8,100.00
2880,8,100.00
2890,8,100.00
2900,8,100.00
2910,8,100.00
2920,8,100.00
2930,8,100.00
2940,8,100.00
2950,8,100.00
2960,8,100.00
2970,8,100.00
2980,8,100.00
2990,8,100.00
3000,8,100.00
3010,8,100.00
3020,8,100.00
3030,8,100.00
3040,8,100.00
3050,8,100.00
3060,8,100.00
3070,8,100.00
3080,8,100.00
3090,8,100.00
3100,8,100.00
3110,8,100.00
3120,8,100.00
3130,7,100.00
3140,8,100.00
3150,8,100.00
3160,8,100.00
3170,8,100.00
3180,8,100.00
3190,8,100.00
3200,8,100.00
3210,8,100.00
3220,8,100.00
3230,8,100.00
3240,8,100.00
3250,8,100.00
3260,8,100.00
3270,8,100.00
3280,8,100.00
3290,8,100.00
3300,8,100.00
3310,8,100.00
3320,8,100.00
3330,8,100.00
3340,8,100.00
3350,8,100.00
3360,8,100.00
3370,8,100.00
3380,8,100.00
3390,8,100.00
3400,8,100.00
3410,8,100.00
3420,8,100.00
3430,8,100.00
3440,8,100.00
3450,8,100.00
3460,8,100.00
3470,8,100.00
3480,8,100.00
3490,8,100.00
3500,8,100.00
3510,8,100.00
3520,8,100.00
3530,8,100.00
3540,8,100.00
3550,8,100.00
3560,8,100.00
3570,8,100.00
3580,7,100.00
3590,8,100.00
3600,8,100.00
3610,8,100.00
3620,8,100.00
3630,8,100.00
3640,8,100.00
3650,8,100.00
3660,8,100.00
3670,8,100.00
3680,8,100.00
3690,8,100.00
3700,8,100.00
3710,8,100.00
3720,8,100.00
3730,8,100.00
3740,8,100.00
3750,8,100.00
3760,8,100.00
3770,8,100.00
3780,8,100.00
3790,8,100.00
3800,8,100.00
3810,8,100.00
3820,8,100.00
3830,8,100.00
3840,8,100.00
3850,8,100.00
3860,8,100.00
3870,8,100.00
3880,8,100.00
3890,8,100.00
3900,8,100.00
3910,8,100.00
3920,8,100.00
3930,8,100.00
3940,8,100.00
3950,8,100.00
3960,8,100.00
3970,8,100.00
3980,8,100.00
3990,8,100.00
4000,8,100.00
4010,8,100.00
4020,8,100.00
4030,8,100.00
4040,8,100.00
4050,8,100.00
4060,8,100.00
4070,8,100.00
4080,8,100.00
4090,8,100.00
4100,8,100.00
4110,8,100.00
4120,8,100.00
4130,8,100.00
4140,8,100.00
4150,8,100.00
4160,8,100.00
4170,8,100.00
4180,8,100.00
4190,8,100.00
4200,8,100.00
4210,8,100.00
4220,8,100.00
4230,8,100.00
4240,8,100.00
4250,8,100.00
4260,8,100.00
4270,8,100.00
4280,8,100.00
4290,8,100.00
4300,8,100.00
4310,8,100.00
4320,8,100.00
4330,8,100.00
4340,8,100.00
4350,8,100.00
4360,8,100.00
4370,8,100.00
4380,8,100.00
4390,8,100.00
4400,8,100.00
4410,8,100.00
4420,8,100.00
4430,8,100.00
4440,8,100.00
4450,8,100.00
4460,8,100.00
4470,8,100.00
4480,8,100.00
4490,8,100.00
4500,8,100.00
4510,8,100.00
4520,8,100.00
4530,8,100.00
4540,8,100.00
4550,8,100.00
4560,8,100.00
4570,8,100.00
4580,8,100.00
4590,8,100.00
4600,8,100.00
4610,8,100.00
4620,8,100.00
4630,8,100.00
4640,8,100.00
4650,8,100.00
4660,8,100.00
4670,8,100.00
4680,8,100.00
4690,8,100.00
4700,8,100.00
4710,8,100.00
4720,8,100.00
4730,8,100.00
4740,8,100.00
4750,8,100.00
4760,8,100.00
4770,8,100.00
4780,8,100.00
4790,8,100.00
4800,8,100.00
4810,8,100.00
4820,8,100.00
4830,8,100.00
4840,8,100.00
4850,8,100.00
4860,8,100.00
4870,8,100.00
4880,8,100.00
4890,8,100.00
4900,8,100.00
4910,8,100.00
4920,8,100.00
4930,8,100.00
4940,8,100.00
4950,8,100.00
4960,8,100.00
4970,8,100.00
4980,8,100.00
4990,8,100.00
5000,8,100.00
5010,8,100.00
5020,8,100.00
5030,8,100.00
5040,8,100.00
5050,8,100.00
5060,8,100.00
5070,8,100.00
5080,8,100.00
5090,8,100.00
5100,8,100.00
5110,8,100.00
5120,8,100.00
5130,8,100.00
5140,8,100.00
5150,8,100.00
5160,8,100.00
5170,8,100.00
5180,8,100.00
5190,8,100.00
5200,8,100.00
5210,8,100.00
5220,8,100.00
5230,8,100.00
5240,8,100.00
5250,8,100.00
5260,8,100.00
5270,8,100.00
5280,8,100.00
5290,8,100.00
5300,8,100.00
5310,8,100.00
5320,8,100.00
5330,8,100.00
5340,8,100.00
5350,8,100.00
5360,8,100.00
5370,8,100.00
5380,8,100.00
5390,8,100.00
5400,8,100.00
5410,8,100.00
5420,8,100.00
5430,8,100.00
5440,8,100.00
5450,8,100.00
5460,8,100.00
5470,8,100.00
5480,8,100.00
5490,8,100.00
5500,8,100.00
5510,8,100.00
5520,8,100.00
5530,8,100.00
5540,8,100.00
5550,8,100.00
5560,8,100.00
5570,8,100.00
5580,8,100.00
5590,8,100.00
5600,8,100.00
5610,8,100.00
5620,8,100.00
5630,8,100.00
5640,8,100.00
5650,8,100.00
5660,8,100.00
5670,8,100.00
5680,8,100.00
5690,8,100.00
5700,8,100.00
5710,8,100.00
5720,8,100.00
5730,8,100.00
5740,8,100.00
5750,8,100.00
5760,8,100.00
5770,8,100.00
5780,8,100.00
5790,8,100.00
5800,8,100.00
5810,8,100.00
5820,8,100.00
5830,8,100.00
5840,8,100.00
5850,8,100.00
5860,8,100.00
5870,8,100.00
5880,8,100.00
5890,8,100.00
5900,8,100.00
5910,8,100.00
5920,8,100.00
5930,8,100.00
5940,8,100.00
5950,8,100.00
5960,8,100.00
5970,8,100.00
5980,8,100.00
5990,8,100.00
6000,8,100.00
6010,8,100.00
6020,8,100.00
6030,8,100.00
6040,8,100.00
6050,8,100.00
6060,8,100.00
6070,8,100.00
6080,8,100.00
6090,8,100.00
6100,8,100.00
6110,8,100.00
6120,8,100.00
6130,8,100.00
6140,8,100.00
6150,8,100.00
6160,8,100.00
6170,8,100.00
6180,8,100.00
6190,8,100.00
6200,8,100.00
6210,8,100.00
6220,8,100.00
6230,8,100.00
6240,8,100.00
6250,8,100.00
6260,8,100.00
6270,8,100.00
6280,8,100.00
6290,8,100.00
6300,8,100.00
6310,8,100.00
6320,8,100.00
6330,8,100.00
6340,8,100.00
6350,8,100.00
6360,8,100.00
6370,8,100.00
6380,8,100.00
6390,8,100.00
6400,8,100.00
6410,8,100.00
6420,8,100.00
6430,8,100.00
6440,8,100.00
6450,8,100.00
6460,8,100.00
6470,8,100.00
6480,8,100.00
6490,8,100.00
6500,8,100.00
6510,8,100.00
6520,8,100.00
6530,8,100.00
6540,8,100.00
6550,8,100.00
6560,8,100.00
6570,8,100.00
6580,8,100.00
6590,8,100.00
6600,8,100.00
6610,8,100.00
6620,8,100.00
6630,8,100.00
6640,8,100.00
6650,8,100.00
6660,8,100.00
6670,8,100.00
6680,8,100.00
6690,8,100.00
6700,8,100.00
6710,8,100.00
6720,8,100.00
6730,8,100.00
6740,8,100.00
6750,8,100.00
6760,8,100.00
6770,8,100.00
6780,8,100.00
6790,8,100.00
6800,8,100.00
6810,8,100.00
6820,8,100.00
6830,8,100.00
6840,8,100.00
6850,8,100.00
6860,8,100.00
6870,8,100.00
6880,8,100.00
6890,8,100.00
6900,8,100.00
6910,8,100.00
6920,8,100.00
6930,8,100.00
6940,8,100.00
6950,8,100.00
6960,8,100.00
6970,8,100.00
6980,8,100.00
6990,8,100.00
7000,8,100.00
7010,8,100.00
7020,8,100.00
7030,8,100.00
7040,8,100.00
7050,8,100.00
7060,8,100.00
7070,8,100.00
7080,8,100.00
7090,8,100.00
7100,8,100.00
7110,8,100.00
7120,8,100.00
7130,8,100.00
7140,8,100.00
7150,8,100.00
7160,8,100.00
7170,8,100.00
7180,8,100.00
7190,8,100.00
7200,8,100.00
7210,8,100.00
7220,8,100.00
7230,8,100.00
7240,8,100.00
7250,8,100.00
7260,8,100.00
7270,8,100.00
7280,8,100.00
7290,8,100.00
7300,8,100.00
7310,8,100.00
7320,8,100.00
7330,8,100.00
7340,8,100.00
7350,8,100.00
7360,8,100.00
7370,8,100.00
7380,8,100.00
7390,8,100.00
7400,8,100.00
7410,8,100.00
7420,8,100.00
7430,8,100.00
7440,8,100.00
7450,8,100.00
7460,8,100.00
7470,8,100.00
7480,8,100.00
7490,8,100.00
7500,8,100.00
7510,8,100.00
7520,7,100.00
7530,8,100.00
7540,8,100.00
7550,8,100.00
7560,8,100.00
7570,8,100.00
7580,8,100.00
7590,8,100.00
7600,8,100.00
7610,8,100.00
7620,8,100.00
7630,8,100.00
7640,8,100.00
7650,8,100.00
7660,8,100.00
7670,8,100.00
7680,8,100.00
7690,8,100.00
7700,8,100.00
7710,8,100.00
7720,8,100.00
7730,8,100.00
7740,8,100.00
7750,8,100.00
7760,8,100.00
7770,8,100.00
7780,8,100.00
7790,8,100.00
7800,8,100.00
7810,8,100.00
7820,8,100.00
7830,8,100.00
7840,8,100.00
7850,8,100.00
7860,8,100.00
7870,8,100.00
7880,8,100.00
7890,8,100.00
7900,8,100.00
7910,8,100.00
7920,8,100.00
7930,8,100.00
7940,8,100.00
7950,8,100.00
7960,8,100.00
7970,8,100.00
7980,8,100.00
7990,8,100.00
8000,8,100.00
8010,8,100.00
8020,8,100.00
8030,8,100.00
8040,8,100.00
8050,8,100.00
8060,8,100.00
8070,8,100.00
8080,8,100.00
8090,8,100.00
8100,8,100.00
8110,8,100.00
8120,8,100.00
8130,8,100.00
8140,8,100.00
8150,8,100.00
8160,8,100.00
8170,8,100.00
8180,8,100.00
8190,8,100.00
8200,8,100.00
8210,8,100.00
8220,8,100.00
8230,8,100.00
8240,8,100.00
8250,8,100.00
8260,8,100.00
8270,8,100.00
8280,8,100.00
8290,8,100.00
8300,8,100.00
8310,8,100.00
8320,8,100.00
8330,8,100.00
8340,8,100.00
8350,8,100.00
8360,8,100.00
8370,8,100.00
8380,8,100.00
8390,8,100.00
8400,8,100.00
8410,8,100.00
8420,8,100.00
8430,8,100.00
8440,8,100.00
8450,8,100.00
8460,8,100.00
8470,8,100.00
8480,8,100.00
8490,8,100.00
8500,8,100.00
8510,8,100.00
8520,8,100.00
8530,8,100.00
8540,8,100.00
8550,8,100.00
8560,8,100.00
8570,8,100.00
8580,8,100.00
8590,8,100.00
8600,8,100.00
8610,8,100.00
8620,8,100.00
8630,8,100.00
8640,8,100.00
8650,8,100.00
8660,8,100.00
8670,8,100.00
8680,8,100.00
8690,8,100.00
8700,8,100.00
8710,8,100.00
8720,8,100.00
8730,8,100.00
8740,8,100.00
8750,8,100.00
8760,8,100.00
8770,8,100.00
8780,8,100.00
8790,8,100.00
8800,8,100.00
8810,8,100.00
8820,8,100.00
8830,8,100.00
8840,7,100.00
8850,7,100.00
8860,7,100.00
8870,7,100.00
8880,7,100.00
8890,7,100.00
8900,7,100.00
8910,7,100.00
8920,7,100.00
8930,7,100.00
8940,7,100.00
8950,7,100.00
8960,7,100.00
8970,7,100.00
8980,7,100.00
8990,7,100.00
9000,7,100.00
9010,6,100.00
9020,6,100.00
9030,6,100.00
9040,6,100.00
9050,6,100.00
9060,6,100.00
9070,6,100.00
9080,6,100.00
9090,6,100.00
9100,6,100.00
9110,5,100.00
9120,5,100.00
9130,5,100.00
9140,5,100.00
9150,5,100.00
9160,4,100.00
9170,4,100.00
9180,4,100.00
9190,4,100.00
9200,4,100.00
9210,4,100.00
9220,4,100.00
9230,4,100.00
9240,4,100.00
9250,4,100.00
9260,4,100.00
9270,4,100.00
9280,4,100.00
9290,4,100.00
9300,4,100.00
9310,4,100.00
9320,4,100.00
9330,4,100.00
9340,4,100.00
9350,4,100.00
9360,4,100.00
9370,4,100.00
9380,4,100.00
9390,4,100.00
9400,4,100.00
9410,4,100.00
9420,4,100.00
9430,4,100.00
9440,4,100.00
9450,4,100.00
9460,4,100.00
9470,4,100.00
9480,4,100.00
9490,4,100.00
9500,4,100.00
9510,4,100.00
9520,4,100.00
9530,4,100.00
9540,4,100.00
9550,4,100.00
9560,4,100.00
9570,4,100.00
9580,4,100.00
9590,4,100.00
9600,4,100.00
9610,4,100.00
9620,4,100.00
9630,4,100.00
9640,4,100.00
9650,4,100.00
9660,4,100.00
9670,4,100.00
9680,4,100.00
9690,4,100.00
9700,4,100.00
9710,4,100.00
9720,4,100.00
9730,4,100.00
9740,4,100.00
9750,4,100.00
9760,4,100.00
9770,4,100.00
9780,4,100.00
9790,4,100.00
9800,4,100.00
9810,4,100.00
9820,4,100.00
9830,4,100.00
9840,4,100.00
9850,4,100.00
9860,4,100.00
9870,4,100.00
9880,4,100.00
9890,4,100.00
9900,4,100.00
9910,4,100.00
9920,4,100.00
9930,4,100.00
9940,4,100.00
9950,4,100.00
9960,4,100.00
9970,4,100.00
9980,4,100.00
9990,4,100.00
10000,4,100.00
10010,4,100.00
10020,4,100.00
10030,4,100.00
10040,4,100.00
10050,4,100.00
10060,4,100.00
10070,4,100.00
10080,4,100.00
10090,4,100.00
10100,4,100.00
10110,4,100.00
10120,4,100.00
10130,4,100.00
10140,4,100.00
10150,4,100.00
10160,4,100.00
10170,4,100.00
10180,4,100.00
10190,4,100.00
10200,4,100.00
10210,4,100.00
10220,4,100.00
10230,4,100.00
10240,4,100.00
10250,4,100.00
10260,4,100.00
10270,4,100.00
10280,4,100.00
10290,4,100.00
10300,4,100.00
10310,4,100.00
10320,4,100.00
10330,4,100.00
10340,4,100.00
10350,4,100.00
10360,4,100.00
10370,4,100.00
10380,4,100.00
10390,4,100.00
10400,4,100.00
10410,4,100.00
10420,4,100.00
10430,4,100.00
10440,4,100.00
10450,4,100.00
10460,4,100.00
10470,4,100.00
10480,4,100.00
10490,4,100.00
10500,4,100.00
10510,4,100.00
10520,4,100.00
10530,4,100.00
10540,4,100.00
10550,4,100.00
10560,4,100.00
10570,4,100.00
10580,4,100.00
10590,4,100.00
10600,4,100.00
10610,4,100.00
10620,4,100.00
10630,4,100.00
10640,4,100.00
10650,4,100.00
10660,4,100.00
10670,4,100.00
10680,4,100.00
10690,4,100.00
10700,4,100.00
10710,4,100.00
